t_sec,frame_delta,luma_mean,luma_spatial_std,sharpness,sharpness_dip_ratio,ssm_novelty,straddle_distance,pan_dx,pan_dy,audio_rms_dbfs,spectral_centroid_hz
278.6,14.6872,148.0295,29.6145,3.8537,0.7941,0.3288,0.3653,0.0000,1.0000,-18.2080,624.0772
278.7,15.5792,147.8885,30.1441,3.8433,0.7920,0.3087,0.3487,-1.0000,2.0000,-22.2357,833.5373
278.8,15.9857,145.6247,30.3943,3.9436,0.8127,0.2937,0.3382,-1.0000,2.0000,-22.4798,1112.9605
278.9,13.5470,144.2257,31.2367,3.3396,0.6882,0.2838,0.3435,-1.0000,2.0000,-21.8668,615.9586
279.0,16.1961,142.7541,32.1735,3.3509,0.6905,0.2796,0.3533,-1.0000,2.0000,-24.7708,613.1602
279.1,15.8863,139.8751,32.5699,3.3914,0.6989,0.2787,0.3664,-1.0000,2.0000,-25.0267,591.3130
279.2,17.0217,138.2975,33.3272,3.4930,0.7198,0.2792,0.3904,-1.0000,2.0000,-21.3220,833.8702
279.3,15.7837,136.6786,34.7764,3.7662,0.7761,0.2841,0.4214,-1.0000,3.0000,-19.9189,443.7854
279.4,22.8909,136.1991,36.5941,3.9260,0.8090,0.2914,0.4325,-1.0000,2.0000,-21.4014,505.0718
279.5,17.0072,132.8747,38.8513,3.9423,0.8124,0.3038,0.4470,0.0000,2.0000,-22.7949,558.1551
279.6,16.0372,127.5609,37.0541,4.0085,0.8260,0.3099,0.4644,0.0000,2.0000,-22.6295,563.3019
279.7,17.6132,124.3910,36.5464,4.2691,0.8797,0.3185,0.4857,0.0000,2.0000,-23.3110,589.8581
279.8,15.6136,121.4322,36.0216,4.5025,0.9164,0.3292,0.5074,0.0000,3.0000,-22.5340,616.2996
279.9,18.6857,119.6835,36.4646,4.6668,0.9315,0.3382,0.5233,0.0000,2.0000,-22.7465,608.1216
280.0,19.1884,117.6229,37.4984,4.8511,0.9563,0.3443,0.5206,0.0000,3.0000,-23.7101,723.7033
280.1,20.5559,116.5375,40.4914,5.1236,1.0025,0.3437,0.4989,-1.0000,2.0000,-28.2969,651.6790
280.2,21.8209,113.9711,43.3561,5.4408,1.0300,0.3450,0.4796,-1.0000,2.0000,-30.5393,686.3660
280.3,17.3493,110.6074,45.9168,5.6968,1.0230,0.3445,0.4656,0.0000,1.0000,-23.0167,717.7796
280.4,20.4220,107.8680,46.5095,5.8987,1.0174,0.3395,0.4652,0.0000,1.0000,-23.9435,522.7354
280.5,19.9570,101.7564,44.2896,6.3071,1.0335,0.3357,0.4727,0.0000,1.0000,-27.4871,568.2642
280.6,17.5791,95.3868,41.8806,6.6466,1.0262,0.3320,0.4665,0.0000,1.0000,-30.5665,643.4847
280.7,13.1940,92.4618,42.8076,7.1052,1.0333,0.3251,0.4485,0.0000,1.0000,-19.5354,665.9316
280.8,16.3863,91.3995,43.1649,7.3419,1.0164,0.3143,0.4204,0.0000,1.0000,-21.5281,538.5872
280.9,16.6040,90.3292,43.2629,7.7395,1.0264,0.3067,0.3800,0.0000,1.0000,-22.8694,600.8959
281.0,16.2656,89.6320,43.8288,8.1498,1.0258,0.2966,0.3333,0.0000,1.0000,-23.1474,643.7773
281.1,13.0879,89.6774,44.4367,8.4662,1.0190,0.2832,0.2977,0.0000,1.0000,-23.4654,558.3789
281.2,15.5855,89.7252,44.7340,8.6795,1.0124,0.2670,0.2722,0.0000,1.0000,-23.1048,646.5520
281.3,14.8506,89.4330,44.5918,8.9127,1.0133,0.2514,0.2465,0.0000,1.0000,-23.7201,649.6348
281.4,13.9468,89.3972,44.2520,9.1095,1.0109,0.2353,0.2218,0.0000,1.0000,-23.7705,974.9787
281.5,14.5782,89.8078,44.0198,9.3063,1.0107,0.2184,0.2011,0.0000,1.0000,-23.2232,541.1591
281.6,11.8906,90.6643,43.9340,9.5909,1.0151,0.2014,0.1801,0.0000,1.0000,-24.5089,539.9646
281.7,10.1421,91.1737,43.8714,9.7593,1.0087,0.1826,0.1578,0.0000,1.0000,-27.1355,609.2340
281.8,11.0304,92.4134,43.7132,10.7314,1.0474,0.1651,0.1342,0.0000,1.0000,-25.0023,1970.6387
281.9,10.3665,92.8156,43.7330,10.8923,1.0074,0.1490,0.1135,0.0000,1.0000,-16.0497,1730.5041
282.0,9.2609,93.2661,43.6695,11.0548,1.0074,0.1339,0.0940,0.0000,1.0000,-9.2449,766.8160
282.1,7.0876,93.6528,43.6330,11.0919,1.0017,0.1184,0.0760,0.0000,1.0000,-9.3739,930.5143
282.2,8.7048,93.9418,43.5143,11.1826,1.0042,0.1019,0.0595,0.0000,0.0000,-9.0253,746.9507
282.3,7.3284,94.2371,43.4860,11.1808,1.0040,0.0866,0.0450,0.0000,1.0000,-9.9387,825.2416
282.4,6.5925,94.5431,43.4677,11.4545,1.0286,0.0721,0.0339,0.0000,0.0000,-11.7034,915.5994
282.5,4.6494,94.5745,43.5095,11.4413,1.0274,0.0581,0.0256,0.0000,0.0000,-14.3007,1094.4373
282.6,5.1571,94.6788,43.6240,11.4933,1.0321,0.0469,0.0188,0.0000,0.0000,-14.8443,927.7974
282.7,4.1130,94.8491,43.7052,11.5077,1.0333,0.0394,0.0134,0.0000,0.0000,-16.1350,939.9724
282.8,3.2276,94.8621,43.7773,11.5519,1.0373,0.0359,0.0117,0.0000,0.0000,-19.6681,1287.7275
282.9,2.3914,94.8533,43.8991,11.6616,1.0472,0.0366,0.0136,0.0000,0.0000,-20.6384,1727.6177
283.0,7.0262,94.7012,44.1954,11.7412,1.0543,0.0412,0.0193,0.0000,0.0000,-21.8791,2817.4271
283.1,9.3295,94.9000,44.3267,11.6235,1.0437,0.0494,0.0287,0.0000,0.0000,-19.9939,1930.8704
283.2,10.9990,95.1016,44.1873,11.7997,1.0596,0.0599,0.0407,0.0000,0.0000,-19.4897,1288.1662
283.3,10.8893,95.4296,43.9699,11.9407,1.0722,0.0715,0.0555,0.0000,0.0000,-18.7805,482.2652
283.4,12.3016,96.0187,43.7772,11.9699,1.0749,0.0829,0.0713,0.0000,0.0000,-18.7109,1144.3618
283.5,11.5948,96.3034,43.6582,12.1423,1.0903,0.0955,0.0858,0.0000,0.0000,-21.6318,742.1767
283.6,16.0045,96.1651,43.7952,12.1447,1.0905,0.1079,0.0987,0.0000,-1.0000,-20.0175,567.0936
283.7,13.8946,95.2651,44.2047,11.6859,1.0493,0.1188,0.1082,1.0000,-1.0000,-20.9133,2996.9782
283.8,13.5606,94.7215,44.4297,11.7334,1.0536,0.1270,0.1141,1.0000,-1.0000,-13.2266,1244.5257
283.9,14.9888,94.3325,44.5066,11.6723,1.0481,0.1343,0.1142,1.0000,-1.0000,-15.1715,609.6626
284.0,14.5012,93.9656,44.4599,11.7143,1.0519,0.1402,0.1102,1.0000,-1.0000,-15.1282,1310.2481
284.1,16.6604,93.9550,44.2706,11.8132,1.0608,0.1435,0.1059,1.0000,-1.0000,-21.2112,2360.5566
284.2,18.6707,93.8048,44.1831,11.6696,1.0479,0.1454,0.1033,1.0000,-1.0000,-16.0689,1767.0893
284.3,16.5269,93.1454,44.1945,11.6239,1.0438,0.1463,0.1036,1.0000,-1.0000,-12.0576,776.4334
284.4,17.2582,92.6099,44.0945,11.6268,1.0440,0.1454,0.1058,1.0000,-1.0000,-18.3262,495.7176
284.5,16.7696,91.8127,44.0062,11.5778,1.0396,0.1446,0.1102,1.0000,-1.0000,-22.1789,1266.4716
284.6,18.7654,91.1485,44.2163,11.5202,1.0345,0.1440,0.1162,1.0000,-1.0000,-20.3985,1071.4812
284.7,19.2347,90.0366,44.7013,10.9941,0.9916,0.1438,0.1210,1.0000,-1.0000,-21.5447,555.2969
284.8,21.3707,89.1145,45.2473,10.7807,0.9902,0.1426,0.1186,1.0000,-1.0000,-22.7385,487.2783
284.9,18.2875,86.8068,45.9688,10.5869,0.9909,0.1407,0.1140,1.0000,-2.0000,-23.0091,532.3882
285.0,19.5272,85.9965,46.0931,10.4491,0.9935,0.1351,0.1063,1.0000,-1.0000,-18.7842,947.3406
285.1,18.9624,84.9429,45.9918,10.2916,0.9924,0.1300,0.0970,1.0000,-1.0000,-18.7004,307.0008
285.2,19.5444,82.3638,45.2212,10.2916,1.0000,0.1268,0.0840,1.0000,-1.0000,-20.9455,371.1693
285.3,17.5698,79.8152,44.5612,10.0777,0.9858,0.1242,0.0756,1.0000,-1.0000,-23.8593,614.4478
285.4,20.7721,78.8547,43.9612,10.0178,0.9871,0.1210,0.0728,1.0000,-1.0000,-23.9386,450.9755
285.5,19.5642,77.8762,42.5915,9.9836,0.9875,0.1181,0.0716,2.0000,-2.0000,-25.2209,1031.7977
285.6,19.0912,77.5116,41.8222,10.0483,0.9985,0.1145,0.0730,1.0000,-1.0000,-25.8793,721.4917
285.7,20.8857,77.4865,41.0632,10.1427,1.0109,0.1115,0.0756,1.0000,-1.0000,-27.5429,2150.7380
285.8,19.9653,77.6124,40.1670,10.1543,1.0154,0.1087,0.0794,1.0000,-1.0000,-26.6299,672.9233
285.9,20.1036,77.4992,39.4469,9.9009,0.9958,0.1061,0.0811,1.0000,-1.0000,-29.6010,621.4275
286.0,20.5073,75.4434,38.5972,9.3284,0.9702,0.1034,0.0790,1.0000,-1.0000,-31.2122,807.3662
286.1,16.8540,72.1603,37.6939,8.6298,0.9611,0.1005,0.0759,2.0000,-2.0000,-22.6789,402.4307
286.2,16.4939,70.3790,37.4092,8.4754,0.9910,0.0976,0.0725,1.0000,-1.0000,-26.8274,3305.0067
286.3,15.4059,69.0450,36.6956,8.1401,0.9776,0.0953,0.0687,1.0000,-1.0000,-13.4252,1253.2588
286.4,16.2173,68.1112,35.7448,7.9790,0.9764,0.0914,0.0656,1.0000,-1.0000,-11.9648,1250.4070
286.5,15.6031,67.7837,34.7753,8.0068,0.9821,0.0851,0.0670,1.0000,-1.0000,-8.4693,811.5241
286.6,18.8286,68.0187,33.9183,8.1163,0.9984,0.0771,0.0682,1.0000,-1.0000,-9.8123,794.3938
286.7,17.5795,68.7449,33.8203,8.1661,1.0060,0.0698,0.0690,2.0000,-2.0000,-14.4827,827.6070
286.8,16.6311,69.4388,34.3623,8.1784,1.0101,0.0640,0.0727,2.0000,-1.0000,-16.7960,606.7129
286.9,17.1318,69.9355,35.1860,8.0769,1.0044,0.0618,0.0780,1.0000,-1.0000,-18.2729,938.8986
287.0,17.9773,70.5867,35.3948,8.1183,1.0157,0.0625,0.0827,1.0000,-1.0000,-25.1346,1291.9088
287.1,19.0588,71.1269,35.4437,7.8774,0.9936,0.0671,0.0835,2.0000,-1.0000,-26.9661,576.3624
287.2,16.8928,72.9127,35.5796,7.8177,0.9962,0.0734,0.0852,2.0000,-2.0000,-25.3885,1687.4998
287.3,17.3556,73.4534,35.8826,7.6184,0.9867,0.0792,0.0915,1.0000,-1.0000,-26.7745,434.8970
287.4,16.5726,74.1408,36.1649,7.4485,0.9773,0.0853,0.1022,2.0000,-1.0000,-28.0168,580.4054
287.5,17.2537,74.6878,36.0935,7.6245,1.0121,0.0916,0.1119,1.0000,-1.0000,-22.1461,863.6802
287.6,16.2637,74.5536,36.1612,7.2389,0.9857,0.0990,0.1203,2.0000,-1.0000,-12.2499,716.9119
287.7,18.3990,73.8773,36.2997,7.0052,0.9836,0.1072,0.1294,2.0000,-1.0000,-13.8284,1022.7850
287.8,17.5370,72.2157,36.0927,6.7202,0.9683,0.1157,0.1423,2.0000,-1.0000,-9.7129,826.5850
287.9,17.0449,70.9410,34.9909,6.3985,0.9343,0.1224,0.1526,2.0000,-1.0000,-10.8869,842.1762
288.0,16.8636,70.1584,33.7872,6.3460,0.9352,0.1283,0.1623,2.0000,-1.0000,-16.6418,843.6041
288.1,15.7464,69.7613,32.5382,6.4474,0.9573,0.1319,0.1652,2.0000,-1.0000,-19.7104,978.5000
288.2,15.9032,68.7756,31.9909,6.3395,0.9462,0.1338,0.1649,2.0000,-1.0000,-23.5989,681.2189
288.3,16.9004,67.9954,31.4013,6.0706,0.9101,0.1348,0.1619,2.0000,-1.0000,-23.5561,617.6814
288.4,13.9802,68.0917,30.5543,6.0685,0.9146,0.1347,0.1618,3.0000,-1.0000,-24.9576,1389.4740
288.5,15.4497,68.9106,30.4417,6.1728,0.9352,0.1340,0.1681,2.0000,-1.0000,-27.3173,1033.8495
288.6,15.3191,70.8258,31.1673,6.4329,0.9795,0.1353,0.1790,2.0000,-1.0000,-26.5831,2183.7785
288.7,15.8017,72.4323,32.0358,6.8750,1.0542,0.1393,0.1850,2.0000,-1.0000,-22.6537,3938.0592
288.8,15.6074,73.0025,32.3438,6.8218,1.0538,0.1453,0.1843,2.0000,-1.0000,-14.5347,1209.2699
288.9,17.3077,73.6553,32.4234,6.7492,1.0480,0.1512,0.1723,2.0000,-1.0000,-13.1867,657.3401
289.0,16.0405,74.2420,32.6322,6.5909,1.0273,0.1585,0.1604,3.0000,-1.0000,-10.4972,887.2313
289.1,16.5904,76.2997,33.7419,6.6803,1.0484,0.1651,0.1569,2.0000,-1.0000,-12.1064,1053.4278
289.2,18.3984,77.7730,34.5704,6.4994,1.0247,0.1719,0.1699,2.0000,-1.0000,-25.5268,992.5017
289.3,18.7583,79.8950,36.4660,6.6102,1.0469,0.1805,0.1998,3.0000,-1.0000,-19.8935,1871.8481
289.4,20.2429,80.8413,38.2043,6.6600,1.0600,0.1904,0.2402,2.0000,-1.0000,-15.4891,3458.9828
289.5,22.3740,80.1445,39.4835,6.5441,1.0416,0.2016,0.2742,2.0000,0.0000,-14.9351,918.2783
289.6,17.9437,77.7182,40.1733,6.2882,1.0008,0.2110,0.2972,2.0000,0.0000,-16.2065,877.1303
289.7,15.7734,73.8263,38.3788,6.0161,0.9605,0.2143,0.3035,1.0000,0.0000,-19.4064,832.8551
289.8,14.5134,72.9369,38.9231,6.0693,0.9720,0.2143,0.2878,2.0000,0.0000,-19.6871,855.2228
289.9,15.1827,73.0097,39.4397,6.0972,0.9782,0.2124,0.2511,2.0000,0.0000,-21.3339,986.9745
290.0,15.2919,74.4136,40.0770,5.7678,0.9254,0.2088,0.2141,2.0000,1.0000,-21.9665,1316.2784
290.1,18.1067,77.0495,40.0122,5.9410,0.9532,0.2035,0.1890,2.0000,1.0000,-22.8437,1025.5416
290.2,16.2618,79.8415,39.9307,6.0881,0.9768,0.1994,0.1728,2.0000,1.0000,-24.6374,906.1195
290.3,18.2157,81.9587,39.7443,5.8719,0.9460,0.1981,0.1717,2.0000,0.0000,-26.2322,858.7340
290.4,18.4788,84.8672,39.9590,5.9894,0.9650,0.2024,0.1843,2.0000,1.0000,-20.7307,823.4240
290.5,20.8835,86.4875,40.3630,6.1799,0.9957,0.2131,0.2023,2.0000,0.0000,-25.0842,1019.3604
290.6,20.2043,86.7956,41.4868,6.2396,1.0090,0.2301,0.2240,2.0000,0.0000,-27.8608,1526.8001
290.7,25.3791,86.5113,43.0761,6.2490,1.0118,0.2497,0.2477,2.0000,0.0000,-31.5316,1145.8328
290.8,21.5655,84.2235,44.8793,6.2775,1.0202,0.2678,0.2817,3.0000,1.0000,-17.9673,818.3050
290.9,19.9891,82.3018,44.9342,6.2262,1.0081,0.2807,0.3181,3.0000,1.0000,-20.1388,645.1643
291.0,20.7283,81.6120,45.6238,6.1149,0.9889,0.2930,0.3506,2.0000,1.0000,-22.1694,673.1649
291.1,18.2868,81.6145,47.3886,5.7523,0.9268,0.3000,0.3688,3.0000,1.0000,-22.2330,896.4431
291.2,19.2557,82.1246,48.4905,5.5579,0.8954,0.3044,0.3781,2.0000,1.0000,-25.1800,973.8587
291.3,21.2090,79.6232,48.7073,5.6144,0.9046,0.3076,0.3805,3.0000,1.0000,-26.4863,1609.2998
291.4,15.4416,75.6593,48.0653,5.2085,0.8392,0.3086,0.3868,4.0000,2.0000,-28.7651,1166.1897
291.5,15.0809,78.4827,49.6752,5.4252,0.8741,0.3003,0.4036,2.0000,1.0000,-26.3622,2138.5497
291.6,16.3546,81.5345,50.4350,5.5557,0.8951,0.2864,0.4288,0.0000,1.0000,-26.8393,1057.7242
291.7,16.1260,84.8899,51.3074,5.8518,0.9428,0.2692,0.4574,0.0000,1.0000,-28.1219,1012.5396
291.8,18.2055,87.8297,51.3505,6.1339,0.9883,0.2497,0.4672,2.0000,1.0000,-26.0575,1469.6901
291.9,21.6557,92.4442,50.6169,6.3520,1.0234,0.2308,0.4337,-2.0000,2.0000,-26.4265,1406.8285
292.0,18.6461,99.8464,49.4532,6.3622,1.0250,0.2111,0.3857,3.0000,2.0000,-30.1677,1440.4069
292.1,20.2174,104.5640,48.6050,6.0700,0.9780,0.1871,0.3366,-1.0000,0.0000,-31.0985,1088.5173
292.2,20.3283,110.5577,46.6473,5.8724,0.9461,0.1642,0.2761,0.0000,1.0000,-20.9809,1497.9562
292.3,21.6291,115.3956,45.3653,5.9503,0.9547,0.1435,0.2205,2.0000,2.0000,-19.7067,1154.6954
292.4,27.0667,119.2340,45.6443,8.0766,1.2934,0.1294,0.2063,3.0000,1.0000,-20.4764,1703.6442
292.5,36.0000,125.5408,44.9810,9.7275,1.5531,0.1262,0.2190,2.0000,1.0000,-22.0620,1785.1421
292.6,28.5630,117.0792,53.5836,7.8853,1.2487,0.1263,0.2715,3.0000,1.0000,-25.0033,1978.1867
292.7,22.8337,102.4928,51.8195,6.1874,0.9737,0.1297,0.3500,2.0000,1.0000,-26.2296,1489.3881
292.8,24.0002,101.5459,53.5818,6.8702,1.0803,0.1359,0.4088,2.0000,1.0000,-18.4216,1357.8567
292.9,22.1248,95.3529,56.3940,6.7460,1.0293,0.1419,0.4220,2.0000,1.0000,-9.9102,1000.8621
293.0,14.8647,84.5726,59.2268,5.5720,0.8184,0.1412,0.4119,2.0000,1.0000,-11.8154,890.1523
293.1,14.5684,83.7345,60.2329,5.4924,0.7985,0.1325,0.3766,2.0000,1.0000,-11.8232,1204.8723
293.2,14.5741,87.0781,59.6253,5.9310,0.8265,0.1243,0.3130,2.0000,1.0000,-17.2656,1127.3494
293.3,14.3545,89.8930,59.1915,6.3573,0.8316,0.1188,0.2434,1.0000,0.0000,-13.9913,729.5545
293.4,16.3498,93.1745,58.9617,6.8865,0.8767,0.1161,0.2033,1.0000,0.0000,-16.9332,1588.7847
293.5,15.1078,96.5057,58.1892,7.4648,0.9353,0.1156,0.1737,1.0000,0.0000,-11.6155,1209.7211
293.6,15.5198,99.1003,57.0995,7.8254,0.9634,0.1167,0.1697,1.0000,0.0000,-14.3155,744.5272
293.7,14.5877,102.4720,55.6761,8.1685,0.9527,0.1192,0.1830,1.0000,0.0000,-15.5581,875.1165
293.8,8.6342,106.6132,54.0235,8.9803,0.9956,0.1212,0.1934,0.0000,0.0000,-19.3348,658.2757
293.9,8.5046,108.4259,52.3404,9.0595,0.9644,0.1211,0.1832,0.0000,0.0000,-21.5577,912.8131
294.0,6.4376,110.5130,50.4800,9.8415,1.0058,0.1196,0.1658,0.0000,0.0000,-16.2859,1133.8894
294.1,6.5766,111.6661,49.6249,10.0462,1.0103,0.1181,0.1375,0.0000,0.0000,-21.1951,3370.0831
294.2,5.1040,112.6730,48.7219,10.3143,1.0132,0.1174,0.1086,0.0000,0.0000,-11.7528,1143.8922
294.3,6.0297,113.4754,47.6974,10.5480,1.0112,0.1119,0.0809,0.0000,0.0000,-15.6949,786.2599
294.4,1.3347,115.2716,48.3602,10.9118,1.0288,0.1048,0.0576,0.0000,0.0000,-24.4972,2588.4311
294.5,1.4296,116.3928,48.5595,10.9334,1.0238,0.0960,0.0386,0.0000,0.0000,-20.4203,1430.3015
294.6,1.6449,116.4854,48.4619,10.9681,1.0225,0.0838,0.0249,0.0000,0.0000,-25.9793,3154.6622
294.7,1.7858,116.5452,48.3775,10.9749,1.0196,0.0684,0.0165,0.0000,0.0000,-19.7358,742.3953
294.8,3.4157,116.5676,48.3628,11.0208,1.0191,0.0551,0.0111,0.0000,0.0000,-24.6540,1431.1243
294.9,2.3447,116.4486,48.2899,10.6641,0.9798,0.0444,0.0085,0.0000,0.0000,-26.7216,1542.5574
295.0,3.9770,116.4504,48.1840,10.7583,0.9860,0.0359,0.0077,0.0000,0.0000,-32.6164,877.3852
295.1,3.1050,116.3617,48.0855,10.6950,0.9792,0.0298,0.0082,0.0000,0.0000,-21.1107,1575.6750
295.2,3.3266,116.4356,47.9710,10.7697,0.9851,0.0255,0.0091,0.0000,0.0000,-19.5414,362.9797
295.3,5.3549,116.4320,47.9261,10.8590,0.9916,0.0234,0.0098,0.0000,0.0000,-20.5251,149.1782
295.4,4.1253,116.4788,47.7513,10.9100,0.9944,0.0234,0.0106,0.0000,0.0000,-22.3178,207.6318
295.5,6.3224,116.4532,47.6023,10.9325,0.9942,0.0249,0.0110,0.0000,0.0000,-22.2319,437.9801
295.6,4.9200,116.4250,47.5816,11.0168,0.9998,0.0270,0.0112,0.0000,0.0000,-22.1135,848.5719
295.7,5.0098,116.4080,47.5972,11.0773,1.0032,0.0296,0.0119,0.0000,0.0000,-23.2116,756.4241
295.8,7.9952,116.3236,47.5453,11.0623,0.9993,0.0325,0.0120,0.0000,0.0000,-22.6711,1408.8243
295.9,5.9743,116.2153,47.6081,11.2094,1.0059,0.0354,0.0135,0.0000,0.0000,-24.3567,832.2826
296.0,8.9825,116.1167,47.4664,11.2528,1.0019,0.0380,0.0152,0.0000,0.0000,-25.0493,339.9144
296.1,7.1002,115.9181,47.5530,11.3539,1.0084,0.0412,0.0178,0.0000,0.0000,-27.1439,342.4647
296.2,7.5557,115.6982,47.5887,11.2649,0.9961,0.0444,0.0219,0.0000,0.0000,-20.8608,557.7562
296.3,10.8258,115.3781,47.7556,11.3943,1.0018,0.0477,0.0274,0.0000,0.0000,-24.7655,356.5349
296.4,7.9575,115.2658,47.7837,11.4483,1.0065,0.0512,0.0328,0.0000,0.0000,-28.7986,1319.5866
296.5,11.9515,115.2357,47.6896,11.4131,1.0034,0.0543,0.0368,0.0000,0.0000,-31.0896,835.4919
296.6,9.1498,115.3117,47.8446,11.5181,1.0127,0.0583,0.0403,0.0000,0.0000,-17.9755,701.9944
296.7,9.0026,115.2426,47.9454,11.4805,1.0094,0.0613,0.0407,0.0000,0.0000,-19.9394,244.9127
296.8,13.8405,115.7000,47.4957,11.5998,1.0198,0.0657,0.0402,0.0000,0.0000,-21.4945,288.8270
296.9,9.8420,116.4585,47.2909,11.6827,1.0271,0.0715,0.0388,0.0000,0.0000,-21.9471,774.1428
297.0,14.0123,116.4354,47.3225,11.6768,1.0266,0.0787,0.0406,0.0000,0.0000,-22.4798,561.7077
297.1,11.1110,115.3142,47.5557,11.7337,1.0316,0.0887,0.0434,0.0000,0.0000,-23.6127,1168.9665
297.2,11.0937,114.2126,48.1582,11.6769,1.0266,0.1013,0.0495,0.0000,0.0000,-24.5982,578.4253
297.3,16.7746,113.1511,48.2316,11.7178,1.0302,0.1149,0.0588,0.0000,0.0000,-23.6424,1770.0387
297.4,12.7395,111.4691,49.2455,11.5531,1.0157,0.1308,0.0719,0.0000,0.0000,-23.2414,568.2095
297.5,16.4149,110.3082,49.3074,11.4399,1.0058,0.1465,0.0866,0.0000,0.0000,-24.1358,686.1514
297.6,13.3657,110.2130,49.3073,11.4903,1.0102,0.1618,0.1051,0.0000,-1.0000,-22.1543,1050.7964
297.7,13.3880,110.4595,49.1766,11.4018,1.0024,0.1776,0.1211,0.0000,0.0000,-22.4363,707.4447
297.8,17.5147,110.8291,48.7693,12.1861,1.0714,0.1953,0.1290,0.0000,0.0000,-23.6030,1333.7575
297.9,13.1751,109.3716,48.9125,12.1549,1.0686,0.2133,0.1362,0.0000,-1.0000,-10.6916,1186.6557
298.0,18.3613,107.8893,49.0572,12.0606,1.0604,0.2283,0.1426,0.0000,0.0000,-12.8123,1841.9089
298.1,14.7605,105.7072,49.4722,12.1154,1.0652,0.2418,0.1539,0.0000,-1.0000,-10.7351,1019.5954
298.2,14.4500,104.4675,49.9175,11.9340,1.0492,0.2511,0.1645,0.0000,-1.0000,-15.6245,1219.4576
298.3,20.0518,103.2303,50.1440,11.9187,1.0479,0.2601,0.1755,0.0000,-1.0000,-12.2798,593.6230
298.4,15.4218,101.3114,50.5011,11.7556,1.0335,0.2661,0.1859,1.0000,-1.0000,-16.6460,1574.2080
298.5,21.1827,100.1156,50.8623,11.7088,1.0294,0.2665,0.1925,0.0000,-1.0000,-10.2963,1000.3788
298.6,17.2212,97.9686,51.3855,11.5248,1.0133,0.2642,0.1982,1.0000,-1.0000,-12.4123,1013.6053
298.7,17.1265,96.1248,51.5079,11.3977,1.0039,0.2606,0.2051,0.0000,-1.0000,-18.0414,839.8500
298.8,22.4536,94.1006,51.2706,11.3118,0.9964,0.2597,0.2183,0.0000,-1.0000,-23.1872,914.2424
298.9,18.2024,91.6426,51.2591,10.9403,0.9833,0.2583,0.2393,1.0000,-1.0000,-16.1728,1113.7655
299.0,23.8139,90.3991,51.4612,10.7169,0.9897,0.2547,0.2616,0.0000,-1.0000,-19.2975,2102.7634
299.1,20.2618,88.9074,52.0440,10.3654,0.9833,0.2497,0.2826,1.0000,-1.0000,-9.8616,1306.2870
299.2,20.8340,87.7859,52.3492,9.9895,0.9815,0.2415,0.2953,0.0000,-1.0000,-11.6284,1267.1921
299.3,28.4868,86.4745,52.3657,9.9052,0.9958,0.2332,0.2931,0.0000,-1.0000,-17.5294,3903.8183
299.4,26.0271,84.0115,52.8323,8.6906,0.9209,0.2252,0.2832,0.0000,-2.0000,-14.1983,661.2498
299.5,26.7739,83.6711,51.8715,8.9688,1.0158,0.2135,0.2775,1.0000,-2.0000,-15.6230,860.8702
299.6,22.3239,81.7552,49.9500,8.3861,0.9822,0.2033,0.2851,1.0000,-2.0000,-17.2585,660.2064
299.7,22.5226,82.2927,50.0848,7.8829,0.9691,0.1929,0.2953,1.0000,-2.0000,-12.9069,673.2235
299.8,26.8647,82.7818,50.2801,7.7288,0.9901,0.1879,0.3025,1.0000,-2.0000,-12.4921,985.5421
299.9,21.9707,81.5708,49.5804,7.1648,0.9621,0.1902,0.3154,0.0000,0.0000,-18.5930,2071.2265
300.0,27.5011,83.2365,51.0726,6.9699,0.9862,0.1924,0.3111,1.0000,-3.0000,-20.7061,3087.4237
300.1,24.1015,84.4387,52.2933,6.7405,0.9833,0.2007,0.3039,0.0000,0.0000,-19.2679,742.6955
300.2,23.7004,84.0817,54.4091,6.0137,0.9430,0.2142,0.3071,-1.0000,-1.0000,-20.4446,1427.0067
300.3,31.9006,78.9623,53.0611,5.5749,0.9621,0.2341,0.3256,0.0000,-2.0000,-21.6094,1205.1233
300.4,24.1404,65.6861,45.7509,4.4428,0.8870,0.2575,0.3668,1.0000,-4.0000,-23.0335,969.6936
300.5,24.9432,55.5728,38.5078,3.0541,0.7999,0.2750,0.4238,-1.0000,-4.0000,-22.4799,985.6295
300.6,17.7797,48.9850,34.0199,2.3060,0.6951,0.2916,0.4797,-2.0000,-7.0000,-22.7256,671.4764
300.7,19.8241,43.5325,37.0775,1.8945,0.5711,0.3079,0.4960,3.0000,-4.0000,-24.0511,1321.3750
300.8,16.9589,28.0131,30.8488,1.3531,0.4079,0.3141,0.4725,0.0000,-1.0000,-23.2952,768.8418
300.9,3.0246,11.7948,9.9819,0.7256,0.2187,0.3003,0.4362,1.0000,-1.0000,-19.4637,1249.6023
301.0,2.4298,10.8225,5.3833,0.7035,0.2121,0.2689,0.3664,0.0000,-1.0000,-19.7610,473.4053
301.1,2.5056,11.4914,5.8457,0.8012,0.2415,0.2376,0.2721,1.0000,-1.0000,-20.6953,575.4505
301.2,2.7773,12.1264,6.2156,0.9112,0.2747,0.2079,0.1713,0.0000,-1.0000,-21.7906,583.9156
301.3,3.6489,12.7437,6.6089,0.9951,0.2999,0.1790,0.0951,0.0000,-1.0000,-22.8384,539.7865
